UNIT_NO,LAST_FUEL_DATE,LAST_WORKORDER_OPEN_DATE,M5_LIFE_KM_USAGE(KM),M5_LIFE_HRS_USAGE(Hrs),M5_YTD_KM_USAGE(KM),M5_YTD_HRS_USAGE(Hrs),AVAILABLE HOURS (Hrs),DOWNTIME(Hrs),EXPECT_USAGE(KM),EXPECT_USAGE(Hrs),VEU
294066,44881.5861574074,44834.4658217593,0.0,862.0,0.0,0.0,1160.0,1.0,6300.0,003763,APP-BRUSH-CH
304006,0.0,0.0,0.0,0.0,APPARATUS,11.0,APP-AERATOR,APPARUTUS-AERATOR,451 BRIMLEY RD,,304AERWNA08
319224,44985.2909606481,45132.4263194444,0.0,199.0,0.0,38.0,1160.0,157.195555555556,0.0,3500.0,2.0
003109,45086.5238541667,45083.5096527778,63761.0,549.0,5129.0,1.0,1160.0,10.1819444444444,160000.0,0.0,1.0
329074,45117.5006712963,0.0,0.0,0.0,0.0,LIFTING,128.108055555556,2.0,700.0,005449,LIFT-FRKLFT
267107,,0.0,0.0,0.0,0.0,TRAILER,73.9319444444444,0.5,0.0,004301,TRL-UTILITY
159027,,45041.4770486111,59907.0,0.0,974.0,0.0,1160.0,45.4188888888889,250000.0,10000.0,5.0
094139,45134.5721412037,45099.6666898148,2933.0,178.0,2877.0,175.0,496.0,40.0,160000.0,4000.0,1.0
378220,2.0,0.0,0.0,0.0,GROUND,8.0,GM-UT-CART,,891 MORNINGSIDE AVE,,378JOHNDI13
376118,43535.5099884259,0.0,0.0,0.0,0.0,ICEMAIN,3.0,ICE-RESURF,,,ICE-MAIN-RESURFACER
384021,0.0,0.0,0.0,0.0,GROUND,8.0,,GROUNT-CARGO-BIKE,19 HORTICULTURAL AVE,,502BABBOE19E
135155,45125.4747916667,45064.4006481481,85484.0,0.0,10909.0,0.0,1160.0,361.651666666667,220000.0,0.0,1.5
376045,0.0,0.0,0.0,0.0,ICEMAIN,10.0,ICE-RESURF,ICE-MAIN-RESURFACER,,,376ZAMBUN09
329004,0.0,0.0,,0.0,LIFTING,15.0,LIFT-FRKLFT,LIFTING-FORKLIFT,,,006R-67MS/701
294087,44180.3038425926,45107.5683333333,0.0,3.0,0.0,0.0,1160.0,10.36,0.0,9800.0,1.0
001084,45119.4622916667,45065.3951041667,41300.0,1886.0,4534.0,2.0,1160.0,0.104444444444444,160000.0,0.0,1.0
112276,45128.5533564815,45041.6291435185,85002.0,2550.0,3562.0,4.0,1160.0,82.5075,220000.0,0.0,1.5
396340,41137.3461689815,43683.3624421296,0.0,239.0,0.0,0.0,1160.0,0.5,2800.0,005109,GM-MOWER
396432,42643.3174305556,0.0,435.0,0.0,0.0,GROUND,0.5,GM-MOWER,005381,441 KIPLING AVE,GROUND-MOWER
274033,0.0,0.0,0.0,0.0,APPARATUS,12.0,APP-ARR-BD,APPARUTUS ARROW BOARD,891 MORNINGSIDE AVE,,274VERMNA19
267211,44896.5237037037,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-OFFICE,0516-3,200 PARKSIDE DR,TRAILER-OFFICE
237215,43830.0,45133.5815856481,49836.0,5234.0,6483.0,949.0,1160.0,124.815277777778,250000.0,6250.0,8.0
154044,45048.3306481481,45128.3076157407,83442.0,1882.0,4.0,4.0,1160.0,39.5275,220000.0,0.0,4.0
330187,45115.5652430556,45117.3930439815,0.0,777.0,0.0,362.0,1160.0,132.432777777778,0.0,2100.0,4.0
080055,44903.3851851852,44838.2766550926,87831.0,332.0,0.0,0.0,152.0,4.0,5500.0,5381-1,TRUCK- UTILI
188062,45135.6189583333,,48488.0,2078.0,11542.0,,1160.0,81.7838888888889,250000.0,6250.0,5.0
323117,45134.5381944444,45104.339525463,0.0,1249.0,0.0,693.0,1160.0,21.4936111111111,0.0,17400.0,8.0
266068,45030.3129166667,0.0,0.0,0.0,0.0,TRAILER,1.27166666666667,0.5,0.0,005848,TRL-UTILITY
CLAW25,44916.4183564815,0.0,0.0,0.0,0.0,ATTACHMENT,112.0,0.5,0.0,000520,ATT-CLW-BUC
095190,45131.5991203704,44963.5531712963,5948.0,5.0,5587.0,2.0,1160.0,80.6130555555556,160000.0,0.0,1.5
378363,44985.580775463,0.0,2.0,0.0,2.0,GROUND,19.6063888888889,1.0,2100.0,005154,GM-UT-CART
112163,45029.426087963,45030.4938194444,112980.0,1775.0,1.0,1.0,1160.0,146.594722222222,220000.0,0.0,1.5
248006,0.0,0.0,0.0,0.0,TRAILER,10.0,TRL-DMP-VTA,TRAILER-DMP- VAN/TANKER ALUMIN,FLEET MAINTENANCE HAULAGE,,248TITANA23
378240,44454.3165046296,44645.9266898148,4030.0,788.0,0.0,0.0,1160.0,1.0,2100.0,,GM-UT-CART
267251,45134.3794791667,0.0,0.0,0.0,0.0,TRAILER,22.8925,0.5,0.0,003896,TRL-UTILITY
050158,45133.5518402778,44980.3069791667,14386.0,1528.0,6937.0,893.0,1160.0,0.0566666666666667,180000.0,4500.0,1.5
156209,,45043.2973842593,32751.0,1414.0,10523.0,303.0,1160.0,56.2413888888889,220000.0,5500.0,5.0
045078,45138.3735300926,45111.7429166667,117906.0,4574.0,6026.0,423.0,1160.0,57.7177777777778,180000.0,0.0,1.5
316018,45135.4784490741,45135.263900463,0.0,915.0,0.0,185.0,1160.0,56.9752777777778,0.0,3500.0,4.5
075011,45127.3190509259,45021.4333796296,29075.0,1533.0,5574.0,434.0,1160.0,68.9013888888889,220000.0,0.0,1.5
294072,45134.4412847222,44889.4440162037,0.0,1143.0,0.0,13.0,1160.0,1.0,6300.0,005381,APP-BRUSH-CH
LF0030,43734.2951388889,0.0,0.0,0.0,0.0,ATTACHMENT,0.5,ATT-LEAF-BOX,4301-1,61 TORYORK DR,ATTACHMENT-LEAF BOX
006030,44960.4675925926,44817.3431597222,94599.0,314.0,489.0,0.0,648.0,1.0,0.0,005581,SEDAN-PASS
112297,45083.2918055556,45114.6612037037,58093.0,307.0,1944.0,0.0,1160.0,26.2477777777778,220000.0,0.0,1.5
007025,45131.2851157407,44942.636875,78878.0,5491.0,2238.0,1.0,1160.0,36.9083333333333,160000.0,0.0,1.5
322098,45113.3183449074,45049.3104398148,0.0,226.0,0.0,129.0,1160.0,46.9316666666667,0.0,7000.0,
378331,45132.3975,0.0,51.0,0.0,40.0,GROUND,38.46,1.0,2100.0,0582-1,GM-UT-CART
112436,45134.332037037,45128.5083912037,66636.0,4706.0,9378.0,569.0,1160.0,16.3602777777778,220000.0,0.0,1.5
050148,45138.5309953704,45111.4529976852,31833.0,6.0,9073.0,2.0,1160.0,0.0075,180000.0,4500.0,1.5
195002,45112.3650347222,45070.2799652778,33677.0,1584.0,1183.0,66.0,1160.0,20.3108333333333,250000.0,6250.0,5.0
395032,45103.1977314815,0.0,1757.0,0.0,48.0,GROUND,0.5,GM-MOWER,005486,1000 JANE ST,GROUND-MOWER
378318,44481.4344212963,0.0,2.0,0.0,0.0,GROUND,1.0,,0582-1,9 LESLIE ST,
112322,45131.3217592593,45043.487650463,65264.0,3574.0,2524.0,217.0,1160.0,42.7297222222222,220000.0,0.0,1.5
315090,45138.4501736111,45113.5991203704,0.0,3633.0,0.0,551.0,1160.0,145.674444444444,250000.0,9000.0,8.0
045080,,45083.3088541667,94907.0,4754.0,5515.0,439.0,1160.0,272.509166666667,180000.0,0.0,1.5
045112,44998.3089351852,45050.5085416667,109720.0,1034.0,3.0,3.0,1160.0,69.2441666666667,180000.0,0.0,1.5
294084,45022.3249768519,44869.5875115741,0.0,62.0,0.0,29.0,1160.0,1.0,9800.0,004301,APP-BRUSH-CH
112270,45131.2800347222,45125.3099768519,102650.0,3022.0,5927.0,147.0,,4.39305555555556,220000.0,0.0,1.5
041175,45093.5548958333,45076.4695949074,42155.0,2715.0,773.0,61.0,1160.0,8.49833333333333,160000.0,4000.0,1.5
266054T,44803.3409837963,0.0,0.0,0.0,0.0,TRAILER,0.5,TRL-UTILITY,004190,711 LAKE SHORE BLVD W,
065173,45132.4684027778,45111.4814814815,9049.0,526.0,9049.0,526.0,1048.0,74.9480555555556,220000.0,0.0,1.5
223087,45134.2953125,45138.3456134259,88368.0,7725.0,10534.0,965.0,1160.0,505.621944444444,250000.0,6250.0,8.0
127009,45106.5283564815,45083.3950347222,85243.0,2189.0,3360.0,131.0,1160.0,133.883333333333,220000.0,0.0,1.5
CLAW13,44071.4452430556,2.0,1.0,0.0,0.0,ATTACHMENT,0.5,ATT-CLW-BUC,000525,1116 KING ST W,ATTACHMENT-CLAW BUCKET
330188,45134.5530555556,45097.4595023148,0.0,602.0,0.0,113.0,1160.0,238.963888888889,,2100.0,4.0
041353,45135.3573842593,44986.4580671296,43478.0,2651.0,3765.0,283.0,1160.0,0.0,160000.0,4000.0,
064156,44722.5953356481,45041.5830787037,28240.0,0.0,3.0,0.0,1160.0,98.0061111111111,220000.0,0.0,1.5
041187,45135.6638657407,45114.6363888889,73130.0,5157.0,1797.0,2.0,1160.0,152.256388888889,160000.0,4000.0,1.5
376108,44634.8850115741,43875.5319444444,0.0,1080.0,0.0,137.0,,3.0,4900.0,0520-1,ICE-RESURF
050151,45128.5223148148,45007.3988310185,10392.0,300.0,3635.0,116.0,1160.0,31.1675,180000.0,4500.0,
041085,45016.5810300926,45047.596400463,123400.0,1015.0,875.0,32.0,800.0,61.5569444444444,160000.0,4000.0,1.5
188052,,45016.4441782407,20883.0,2267.0,1821.0,264.0,1160.0,383.911388888889,250000.0,6250.0,5.0
333013,45001.4493055556,44984.7056134259,0.0,6180.0,0.0,19.0,648.0,336.0,0.0,18200.0,8.0
041117,44420.4657638889,44967.7862268519,62964.0,197.0,2.0,2.0,944.0,24.0,160000.0,4000.0,1.5
062081,45112.3635069444,45113.2322916667,136015.0,1636.0,5068.0,303.0,1160.0,246.290277777778,220000.0,0.0,1.5
188074,45131.5559953704,45082.5792013889,16367.0,875.0,4688.0,523.0,1160.0,84.9527777777778,250000.0,6250.0,5.0
501016,42971.5206134259,44739.5946527778,0.0,0.0,0.0,0.0,1160.0,0.5,,004426,ATT-GEN
294056,43757.4626967593,44951.5509837963,0.0,600.0,0.0,1.0,1160.0,109.917222222222,0.0,9800.0,1.0
065112,45119.5899421296,44834.5803703704,72350.0,3011.0,,,1160.0,1.5,0.0,5464-1,PICKU-3/4T
319251,45113.2941319444,0.0,0.0,0.0,0.0,GROUND,129.223333333333,0.5,7000.0,10020,GM-TRACT
396384,44713.5077893519,43602.4675462963,0.0,492.0,0.0,0.0,1160.0,0.5,5600.0,003896,GM-MOWER
042012,45132.4461574074,45096.3631481481,43937.0,1715.0,,283.0,1160.0,64.1216666666667,180000.0,4500.0,1.5
322089,45114.3222106481,44949.562662037,0.0,1442.0,0.0,120.0,1160.0,7.63222222222222,0.0,7000.0,8.0
319141,43677.5055324074,45050.5335648148,0.0,909.0,0.0,1.0,1160.0,0.0422222222222222,0.0,4900.0,0.5
396571,45128.4549768519,0.0,0.0,0.0,0.0,GROUND,35.4816666666667,0.5,2100.0,10010,GM-MOWER
395034,45135.5252893519,44096.5569907407,0.0,2543.0,0.0,100.0,1160.0,0.5,2800.0,002979,GM-MOWER
332021,0.0,0.0,0.0,0.0,ICEMAIN,10.0,ICE-M-RESURF,ICE-MAIN-TRACTOR MOUNTED RESUR,,,332OLYMNA11
267152,,0.0,0.0,0.0,0.0,TRAILER,38.3836111111111,0.5,0.0,,TRL-UTILITY
376050,,4.0,0.0,0.0,0.0,ICEMAIN,,ICE-RESURF,002193,75 ARCADIAN CRCL,ICE-MAIN-RESURFACER
382008,45126.2988773148,43550.3871296296,146.0,1.0,24.0,0.0,1160.0,1.0,700.0,006155,GM-UT-CART
378050,38705.0,0.0,0.0,0.0,0.0,GROUND,1.0,GM-UT-CART,,,
319176,44554.5345486111,44986.2110069444,0.0,366.0,0.0,2.0,1160.0,,0.0,3500.0,2.0
323098,45135.5388888889,45105.2221875,0.0,5993.0,0.0,855.0,1160.0,301.6725,0.0,17400.0,8.0
095012,44788.3623148148,40583.3157986111,51996.0,0.0,0.0,0.0,1160.0,1.0,4000.0,0549-1,SEDAN-PASS
298014,45127.3558564815,0.0,1412.0,0.0,0.0,APPARATUS,63.4594444444444,,6300.0,4301-1,APP-LEAF-LD
112278,45020.3737731481,45041.6758333333,88313.0,1822.0,1873.0,2.0,1160.0,20.7363888888889,220000.0,,1.5
111067,45131.4201388889,45118.4116898148,56414.0,3281.0,4488.0,2.0,1160.0,29.6858333333333,180000.0,0.0,1.5
378276,,42962.2621875,0.0,1172.0,0.0,127.0,1160.0,1.0,2100.0,005043,GM-UT-CART
003127,44853.3587268519,44890.5893171296,85904.0,466.0,64.0,2.0,1160.0,0.0,160000.0,0.0,1.0
095188,45132.303125,45051.6482638889,10023.0,164.0,2590.0,1.0,1160.0,300.908333333333,160000.0,0.0,1.5
319208,44939.5703703704,45041.5378125,0.0,164.0,0.0,111.0,1160.0,625.406111111111,0.0,3500.0,2.0
398003,0.0,0.0,0.0,0.0,GROUND,10.0,GM-MOWER,GROUND-MOWER,1000 JANE ST,,398TOROUN18
331007,45135.628125,43593.3534722222,0.0,2699.0,0.0,200.0,1160.0,0.5,2100.0,002979,GM-TRACT
050147,45133.5795023148,45048.5598958333,20854.0,513.0,7194.0,1.0,1160.0,0.00222222222222222,180000.0,4500.0,1.5
050125,45126.5808101852,45056.2918981481,22947.0,2898.0,5717.0,679.0,1160.0,2.87833333333333,180000.0,4500.0,1.5
007036,45133.3076273148,45138.4311689815,161610.0,7719.0,8403.0,301.0,1160.0,39.6111111111111,160000.0,0.0,1.5
250517,45124.2665625,0.0,0.0,0.0,0.0,TRAILER,53.4827777777778,0.5,0.0,005468,TRL-VAN/TANK
051018,45138.6359722222,45124.3758333333,24108.0,438.0,3894.0,3.0,1160.0,38.2727777777778,180000.0,4500.0,1.5
156176,45131.4855208333,,39168.0,2514.0,5164.0,351.0,1160.0,131.902777777778,220000.0,0.0,4.0
396496,45138.292025463,43623.5831944444,0.0,2010.0,0.0,239.0,1160.0,0.5,4200.0,003698,GM-MOWER
396041,44715.5057407407,0.0,350.0,0.0,0.0,GROUND,0.5,GM-MOWER,0520-1,50 BOOTH AVE,GROUND-MOWER
112382,45138.5662847222,45072.4583333333,192332.0,7487.0,9423.0,3.0,1160.0,292.867777777778,220000.0,0.0,1.5
266089,45048.3394328704,0.0,0.0,0.0,0.0,TRAILER,7.85361111111111,0.5,0.0,001984,TRL-UTILITY
050114,,45118.4650462963,14612.0,1005.0,5003.0,303.0,1160.0,41.4233333333333,180000.0,0.0,1.5
250028,44909.2931944444,0.0,0.0,0.0,0.0,TRAILER,141.314166666667,0.5,0.0,005387,TRL-VAN/TANK
304010,42550.4098611111,0.0,0.0,0.0,0.0,APPARATUS,0.5,APP-AERATOR,004447,140 BENTWORTH AVE,APPARUTUS-AERATOR
379071,0.0,0.0,0.0,0.0,GROUND,8.0,GM-UT-CART,,,,
376063,41617.6167939815,5.0,5.0,0.0,0.0,ICEMAIN,3.0,ICE-RESURF,0520-1,50 BOOTH AVE,ICE-MAIN-RESURFACER
204037,45138.3228819444,45098.338912037,43269.0,1388.0,7123.0,310.0,1160.0,110.005,250000.0,10000.0,8.25
395026,43398.0,0.0,588.0,0.0,0.0,GROUND,0.5,GM-MOWER,,,GROUND-MOWER
315102,45134.4808564815,45084.3455439815,0.0,2689.0,0.0,401.0,1160.0,554.500277777778,250000.0,,8.0
041255,45120.3579166667,45124.5627199074,38990.0,895.0,3884.0,1.0,1160.0,83.56,,4000.0,1.5
135184,45120.3457638889,45097.398275463,36298.0,1514.0,4547.0,167.0,1160.0,56.4605555555556,220000.0,5500.0,3.0
378262,42716.2919560185,0.0,3.0,0.0,0.0,GROUND,1.0,GM-UT-CART,005649,51 BEECHGROVE DR,
047075,45131.6151041667,44986.3039699074,42493.0,324.0,5169.0,0.0,1160.0,36.6669444444444,180000.0,4500.0,1.5
318030,45138.4367708333,45057.4023611111,0.0,1603.0,0.0,224.0,1160.0,327.894722222222,0.0,3500.0,0.5
501012,44923.566400463,0.0,0.0,0.0,0.0,ATTACHMENT,0.0,0.5,1400.0,002426,ATT-GEN
315111,45138.4991435185,45121.5295717593,0.0,775.0,0.0,301.0,1160.0,646.951666666667,250000.0,9000.0,8.0
044096,45127.6062847222,45022.5712731481,8286.0,334.0,1667.0,61.0,1160.0,54.9227777777778,180000.0,0.0,1.5
080108,45135.4457986111,45041.3038194444,7739.0,350.0,5743.0,288.0,1160.0,9.17527777777778,220000.0,5500.0,4.0
323061,45049.226087963,45106.5976967593,0.0,4474.0,0.0,136.0,1160.0,256.287777777778,0.0,12600.0,8.0
396574,45128.4528587963,0.0,0.0,0.0,0.0,GROUND,31.3369444444444,0.5,4200.0,006155,GM-MOWER
267167,45112.4223842593,0.0,0.0,0.0,0.0,TRAILER,30.8569444444444,0.5,0.0,0516-3,TRL-UTILITY
043273,44505.4251967593,44498.4754166667,18010.0,885.0,0.0,0.0,1160.0,1.5,0.0,,PICKU-1/2T
158089,45132.3114583333,45135.2723611111,13658.0,847.0,6969.0,499.0,1160.0,107.895833333333,250000.0,6250.0,5.0
041357,45133.5909722222,44615.4053472222,6147.0,109.0,1917.0,0.0,1160.0,1.5,4000.0,000520,SEDAN-PASS
237150,45062.5315740741,45048.5078587963,47658.0,3547.0,534.0,1.0,960.0,1.8225,250000.0,6250.0,8.0
001136,,,14590.0,885.0,745.0,37.0,1160.0,131.929166666667,160000.0,0.0,1.0
396381,,0.0,2070.0,0.0,0.0,GROUND,0.5,GM-MOWER,005486,1000 JANE ST,GROUND-MOWER
237208,43830.0,45137.3153935185,72758.0,7682.0,5530.0,618.0,1160.0,664.251944444445,250000.0,6250.0,8.0
396581,44770.4042592593,0.0,2.0,0.0,0.0,GROUND,0.5,GM-MOWER,1045-1,875 EASTERN AVE,GROUND-MOWER
334005,41125.3083333333,38979.413900463,0.0,0.0,0.0,0.0,1160.0,2.0,3500.0,,LIFT-ART-BLIF
205026,45138.2400347222,45006.4665277778,21746.0,692.0,4991.0,304.0,1160.0,42.5947222222222,250000.0,0.0,5.5
041272,45069.7586111111,43194.7011342593,139082.0,11329.0,6825.0,550.0,1160.0,1.5,4000.0,,SEDAN-PASS
237234,43830.0,45137.4229166667,45322.0,3989.0,8033.0,37.0,1160.0,519.165277777778,250000.0,6250.0,8.0
065131,45127.5629976852,45131.5719560185,89677.0,4064.0,2588.0,6.0,1160.0,60.9086111111111,220000.0,8000.0,1.5
050056,,45117.4711574074,42962.0,790.0,6962.0,5.0,1160.0,74.095,180000.0,0.0,1.5
290012,45056.790474537,0.0,0.0,0.0,0.0,TRAILER,,0.5,0.0,005154,TRL-WATER-CIS
041348,45018.9465162037,44900.8305324074,31539.0,309.0,2120.0,,1160.0,1.5,4000.0,005559,SEDAN-PASS
330140,44523.2816087963,45117.3045486111,0.0,146.0,0.0,2.0,1160.0,120.670555555556,0.0,2100.0,4.0
112541,45114.4399768518,45076.3258912037,0.0,0.0,0.0,0.0,136.0,0.0,220000.0,0.0,1.5
051007,,43367.6712384259,0.0,0.0,0.0,0.0,1160.0,1.5,4500.0,,PICKU-COMP
045147,45135.6437152778,45091.4639467593,127163.0,5982.0,16536.0,852.0,1160.0,,180000.0,0.0,1.5
266096,0.0,0.0,0.0,0.0,TRAILER,15.0,TRL-BOAT,,1200 LANSDOWNE AVE,,266LOADNA22
041329,45126.2858796296,,25555.0,1613.0,4839.0,427.0,1160.0,27.9797222222222,160000.0,4000.0,1.5
001065,45131.4314351852,44942.4803472222,43319.0,1183.0,4097.0,1.0,1160.0,8.25527777777778,160000.0,0.0,1.0
267054,45096.5604282407,0.0,0.0,0.0,0.0,TRAILER,29.1847222222222,,0.0,005854,TRL-UTILITY
064180,45138.2837847222,45050.4272453704,23085.0,893.0,11165.0,308.0,1160.0,156.185277777778,220000.0,0.0,1.5
269023,44263.3394212963,0.0,0.0,0.0,0.0,APPARATUS,0.5,APP-ARR-BD,000582,7 LESLIE ST,APPARUTUS ARROW BOARD
329048,45050.4896990741,0.0,611.0,0.0,1.0,LIFTING,0.0883333333333333,2.0,700.0,005386,LIFT-FRKLFT
323095,45021.4534722222,45035.2169907407,0.0,5935.0,0.0,436.0,1160.0,683.381944444445,0.0,17400.0,8.0
112538,45100.5714236111,45076.3243287037,0.0,0.0,0.0,0.0,208.0,352.0,220000.0,0.0,1.5
285059,44414.3967361111,45092.4553356481,0.0,1218.0,0.0,1.0,1160.0,44.0380555555556,0.0,4200.0,1.0
050094,45083.3663773148,45086.3663078704,10692.0,445.0,,131.0,1160.0,114.068055555556,180000.0,0.0,1.5
396416,43726.3581018519,42943.3125462963,0.0,2188.0,0.0,0.0,1160.0,0.5,2100.0,005109,GM-MOWER
237250,45123.3131944444,37097.0,4345.0,9019.0,1063.0,CLASS8,289.115833333333,8.0,6250.0,004869,TRUCK-SLOAD
334014,45044.8653009259,0.0,34.0,0.0,2.0,LIFTING,8.0,2.0,1400.0,5464-1,LIFT-ELEV
2161,,0.0,141.0,0.0,3.0,,168.0,2.0,1400.0,003985,LIFT-ELEV
112273,45128.6055671296,45072.3947453704,73493.0,2066.0,3392.0,1.0,1160.0,2.52611111111111,220000.0,0.0,1.5
9389,42702.5118865741,0.0,0.0,0.0,0.0,ATTACHMENT,0.5,ATT-CLW-BUC,000525,,ATTACHMENT-CLAW BUCKET
158071,45044.3125115741,45138.7102777778,63541.0,3791.0,862.0,107.0,1160.0,3.38583333333333,250000.0,6250.0,5.0
094086,45131.3284143519,44834.2790162037,,1439.0,3.0,0.0,1160.0,1.0,4000.0,000829,VAN-PASS
378190,44474.3157291667,42500.5425115741,1909.0,12.0,0.0,0.0,304.0,,2800.0,005513,GM-UT-CART
007027,45123.6824537037,,80677.0,1640.0,5798.0,347.0,1160.0,145.798055555556,160000.0,0.0,1.5
396516,44497.2841550926,44372.3800925926,0.0,205.0,0.0,0.0,,0.5,2100.0,004847,GM-MOWER
161019,45135.2876041667,45128.6678125,64362.0,1653.0,6889.0,394.0,1160.0,192.970277777778,250000.0,0.0,3.0
332011,40548.3856828704,1001.0,0.0,0.0,0.0,ICEMAIN,3.0,ICE-RESURF,STN441,947 MARTINGROVE RD.,ICE-MAIN-RESURFACER
041189,45134.5607175926,45106.5493402778,59023.0,2143.0,3785.0,8.0,1160.0,53.6733333333333,160000.0,4000.0,1.5
378309,44990.560787037,44777.2781944444,0.0,363.0,0.0,62.0,1160.0,1.0,2100.0,003688,GM-UT-CART
175045,45133.3205671296,45085.4371990741,52428.0,2529.0,1737.0,97.0,,,250000.0,6250.0,5.0
315077,45138.513599537,45131.2928125,0.0,2668.0,0.0,255.0,1160.0,863.228888888889,250000.0,9000.0,8.0
050124,45138.3460300926,45117.3385648148,30698.0,2681.0,8556.0,663.0,1160.0,21.5594444444444,180000.0,4500.0,1.5
047077,44335.5518981482,45019.639375,46390.0,2506.0,2.0,2.0,1160.0,16.655,180000.0,4500.0,1.5
WORK9372,40485.3463078704,0.0,2.0,0.0,0.0,WINTERMAIN,2.0,WM-BLOW,002990,64 MURRAY RD,WINTER-MAIN-SNOW BLOWER
378219,0.0,0.0,0.0,0.0,GROUND,8.0,GM-UT-CART,,247 ESTHER SHINER BLVD,,
319158,45047.5655671296,45126.4381018519,0.0,1450.0,0.0,72.0,1160.0,170.443611111111,0.0,7000.0,0.5
045195,45127.4204861111,45133.3993981481,5113.0,311.0,5003.0,302.0,1160.0,53.1422222222222,180000.0,0.0,1.5
080116,45120.582962963,45098.4952199074,317.0,12.0,317.0,12.0,304.0,110.519444444444,220000.0,5500.0,4.0
045154,45131.6212847222,45118.4692476852,18840.0,967.0,5000.0,300.0,1160.0,76.0583333333333,180000.0,0.0,1.5
317004,0.0,0.0,0.0,0.0,FACILITY,8.0,FM-FL-SWP,FACILITY-FLOOR SWEEPER,,,317TENNDI06
191018,45138.8692476852,44972.3719328704,14005.0,571.0,2120.0,237.0,1160.0,100.943055555556,250000.0,0.0,4.0
237255,45138.4821875,37526.0,3152.0,7794.0,967.0,CLASS8,176.639722222222,8.0,6250.0,,TRUCK-SLOAD
003094,45135.369224537,45106.5715162037,,0.0,3576.0,0.0,1160.0,115.140833333333,160000.0,0.0,1.0
384013,0.0,0.0,0.0,0.0,GROUND,8.0,GM-BIKE,,433 EASTERN AVE,,384ROCKNA04
205012,,45089.5755324074,58961.0,5714.0,1344.0,93.0,1160.0,424.118055555556,250000.0,6250.0,6.0
319048,39128.0,45041.2853472222,0.0,1049.0,0.0,1.0,1160.0,0.0116666666666667,0.0,3500.0,0.5
065054,,45050.3512152778,103502.0,7136.0,1964.0,129.0,1160.0,300.71,220000.0,0.0,1.5
378294,44994.5222685185,12.0,12.0,2.0,2.0,GROUND,0.548888888888889,1.0,700.0,0582-1,GM-UT-CART
112476,45132.3576273148,44971.5868518519,37008.0,2423.0,5420.0,300.0,1160.0,89.8294444444444,220000.0,0.0,1.5
080105,45135.5233564815,44985.4231597222,43605.0,1545.0,8038.0,296.0,,121.568888888889,220000.0,5500.0,4.0
324013,45058.4745833333,44504.3129513889,0.0,573.0,0.0,15.0,1160.0,4.0,6300.0,005267,CON-SKD-STR
005018,45124.5669675926,44903.3714467593,9324.0,134.0,41.0,4.0,1160.0,1.5,4000.0,,SEDAN-PASS
294092,44960.511087963,45005.5024421296,0.0,6.0,0.0,5.0,1112.0,33.2586111111111,,9800.0,1.0
317008,45138.3240393518,3.0,0.0,0.0,0.0,FACILITY,8.0,3.0,700.0,,FM-FL-SCR
396272,45138.512662037,45071.4244560185,0.0,2518.0,0.0,116.0,1160.0,13.8130555555556,0.0,7000.0,0.5
237216,43830.0,45114.3190277778,50412.0,5293.0,6905.0,75.0,1160.0,92.6622222222222,250000.0,6250.0,8.0
289027,45006.3767476852,45069.5708101852,0.0,17.0,0.0,7.0,1160.0,217.504444444444,0.0,3500.0,1.0
095192,45138.3445023148,45099.7198726852,10524.0,6.0,10277.0,1.0,1160.0,140.090277777778,160000.0,0.0,1.5
020022,45127.5731712963,44988.4044560185,39534.0,2835.0,3684.0,242.0,1160.0,96.8786111111111,160000.0,0.0,1.0
378257,44839.384537037,0.0,9.0,0.0,0.0,GROUND,1.0,GM-UT-CART,0582-1,9 LESLIE ST,
267108,45120.4291319444,0.0,0.0,0.0,0.0,TRAILER,64.0325,0.5,0.0,005044,TRL-UTILITY
222026,43830.0,45084.5324884259,10525.0,561.0,3.0,3.0,1160.0,11.7605555555556,250000.0,10000.0,8.0
045116,45119.9517361111,45049.4887847222,28915.0,356.0,1.0,1.0,1160.0,0.744722222222222,180000.0,4500.0,1.5
321004,45051.5201967593,45107.3277314815,0.0,333.0,0.0,168.0,1160.0,95.3158333333333,0.0,4900.0,8.0
114033,45063.3394212963,45070.5582407407,56248.0,2097.0,2779.0,12.0,1160.0,782.975833333333,220000.0,0.0,1.5
396348,42914.3832986111,43766.4421064815,0.0,1610.0,0.0,0.0,1160.0,0.5,2800.0,003975,
237248,45135.7784722222,29026.0,2661.0,6549.0,673.0,CLASS8,862.699444444444,8.0,6250.0,004869,TRUCK-SLOAD
065140,45132.2675231481,45106.3173263889,77060.0,4021.0,12154.0,3.0,1160.0,22.6275,220000.0,8000.0,1.5
020014,45121.4239583333,45037.3800694444,54319.0,2670.0,,216.0,1160.0,3.90138888888889,160000.0,0.0,1.0
378225,45097.4154282407,41977.3118287037,0.0,1291.0,0.0,76.0,1160.0,1.0,2100.0,,
041404,45131.5784259259,45097.6399537037,18903.0,1724.0,3779.0,457.0,1160.0,17.6958333333333,160000.0,4000.0,1.5
001117,45121.6168865741,45131.5251041667,27195.0,1740.0,33.0,1.0,1160.0,7.5975,160000.0,0.0,1.0
378374,45128.4567824074,0.0,0.0,0.0,0.0,GROUND,30.2761111111111,1.0,700.0,4869-2,GM-UT-CART
